exercise_id,name,name_key,equipment,mechanic,movement_pattern,category,skill_level,difficulty_level,primaryMuscles,secondaryMuscles,contraindications,fatigue_score,stimulus_score,sfr_ratio,axial_load,recovery_time_hours,order_priority,goal_Strength,goal_Muscle,goal_WeightLoss,goal_Endurance,goal_General,Strength_min_reps,Strength_max_reps,Strength_rest_seconds,Strength_sets,Muscle_min_reps,Muscle_max_reps,Muscle_rest_seconds,Muscle_sets,WeightLoss_min_reps,WeightLoss_max_reps,WeightLoss_rest_seconds,WeightLoss_sets,Endurance_min_reps,Endurance_max_reps,Endurance_rest_seconds,Endurance_sets,General_min_reps,General_max_reps,General_rest_seconds,General_sets
3b4a2199b9dae860,exercise ball alternating arm ups with fast,exercise ball alternating arm ups with fast,stability ball,compound,other,strength,intermediate,3,lats,shoulders,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e037431e0510ebfb,exercise ball back extension with arms extended,exercise ball back extension with arms extended,stability ball,isolation,hip_hinge,strength,intermediate,3,lower_back,glutes|hamstrings,disc_herniation|lower_back_injury|sciatica,7,9,1.29,9,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
865516b472a32fa4,exercise ball back extension with hands behind head,exercise ball back extension with hands behind head,stability ball,isolation,hip_hinge,strength,intermediate,3,lower_back,glutes|hamstrings,disc_herniation|lower_back_injury|sciatica,7,9,1.29,9,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
a7af0f1a3f664db0,exercise ball back extension with knees off ground,exercise ball back extension with knees off ground,stability ball,isolation,hip_hinge,strength,intermediate,3,lower_back,glutes|hamstrings,disc_herniation|lower_back_injury|sciatica,7,9,1.29,9,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
5a5e5f379e8ec665,exercise ball back extension with rotation,exercise ball back extension with rotation,stability ball,isolation,hip_hinge,strength,intermediate,3,lower_back,glutes|hamstrings,disc_herniation|lower_back_injury|sciatica,7,9,1.29,9,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
0bd4db9ac2b89467,exercise ball dip,exercise ball dip,stability ball,compound,horizontal_push,strength,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d01af8fbcdaf111a,exercise ball hip flexor stretch pointed,exercise ball hip flexor stretch pointed,stability ball,compound,other,strength,intermediate,3,glutes,quadriceps|hamstrings,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d88903058b305e7e,exercise ball hug,exercise ball hug,stability ball,compound,other,strength,intermediate,3,lower_back,shoulders|chest,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
3d60415a0202796f,exercise ball lat stretch,exercise ball lat stretch,stability ball,compound,other,strength,intermediate,3,lats,shoulders|triceps,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
fe0c266c8c0b22e7,exercise ball lower back stretch (pyramid),exercise ball lower back stretch,stability ball,compound,other,strength,intermediate,3,lats,glutes|hamstrings,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c91c8d67940ce881,exercise ball lying side lat stretch,exercise ball lying side lat stretch,stability ball,compound,other,strength,intermediate,3,lats,shoulders|triceps,,4,5,1.25,0,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
89781d415280aaf4,exercise ball one leg prone lower body rotation,exercise ball one leg prone lower body rotation,stability ball,compound,other,strength,intermediate,3,glutes,hamstrings|quadriceps,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
81d1ae8f8ceec94f,exercise ball one leg prone lower body rotation fierce,exercise ball one leg prone lower body rotation fierce,stability ball,compound,other,strength,intermediate,3,glutes,hamstrings|quadriceps,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
cab5568524e20089,exercise ball one legged diagonal kick hamstring curl,exercise ball one legged diagonal kick hamstring curl,stability ball,isolation,knee_flexion,strength,intermediate,3,glutes,hamstrings|calves,hamstring_strain|knee_injury,2,6,3,0,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
f66dcb0843772777,exercise ball pike push up,exercise ball pike push up,stability ball,compound,horizontal_push,strength,intermediate,3,chest,shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
fa2c7c899a4f7028,exercise ball prone leg raise,exercise ball prone leg raise,stability ball,isolation,core_flexion,strength,intermediate,3,lower_back,abdominals|glutes,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
510c1248b9b9a30b,exercise ball seated hamstring stretch,exercise ball seated hamstring stretch,stability ball,compound,other,strength,intermediate,3,hamstrings,glutes|lower_back,,4,5,1.25,0,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d41801e1b34423ab,exercise ball seated triceps stretch,exercise ball seated triceps stretch,stability ball,compound,other,strength,intermediate,3,triceps,shoulders,,4,5,1.25,0,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
a7d9142f47b920af,exercise ball seated triceps stretch wide,exercise ball seated triceps stretch wide,stability ball,compound,other,strength,intermediate,3,triceps,shoulders,,4,5,1.25,0,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
12ff0aeee5326ac8,exercise ball supine triceps extension,exercise ball supine triceps extension,dumbbell,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
a9a22ea0b7e2e166,ez bar french press on exercise ball,bar french press on exercise ball,e-z curl bar,compound,other,strength,intermediate,3,triceps,shoulders,,5,5,1,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
6828ab8f642bd013,ez bar lying bent arms pullover,bar lying bent arms pullover,e-z curl bar,isolation,other,strength,intermediate,3,lats,triceps|chest,,3,5,1.67,0,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
a2fc892b8b3f7df0,ez bar lying close grip triceps extension behind head,bar lying close grip triceps extension behind head,e-z curl bar,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
813b609aecae5983,ez bar seated close grip concentration curl,bar seated close grip concentration curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
f7961f4242667377,ez bar standing french press,bar standing french press,e-z curl bar,compound,other,strength,intermediate,3,triceps,shoulders,,5,5,1,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b05967aacd382ac5,ez barbell anti gravity press,anti gravity press,e-z curl bar,compound,other,strength,intermediate,3,shoulders,triceps|chest,,5,5,1,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
f5eab82616356a2b,ez barbell close grip preacher curl,close grip preacher curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
ee86d65e8a706f22,ez barbell close grip preacher curl - precision variation,close grip preacher curl precision variation,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
a79ac3ab66da8fe8,ez barbell close-grip curl,close grip curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
f2d5685a78d0784b,ez barbell curl,curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
90de67a3d88ebe56,ez barbell decline close grip face press,decline close grip face press,e-z curl bar,compound,other,strength,intermediate,3,triceps,chest|shoulders,,5,5,1,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
9e3574a8af232d13,ez barbell decline triceps extension,decline triceps extension,e-z curl bar,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
a9e1ba17e9f84518,ez barbell incline triceps extension,incline triceps extension,e-z curl bar,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
653d37def1a03914,ez barbell jm bench press,jm bench press,e-z curl bar,compound,horizontal_push,strength,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,7,8,1.14,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e60b79f748517755,ez barbell reverse grip curl,reverse grip curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
40207e32e095449d,ez barbell reverse grip preacher curl,reverse grip preacher curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
52ac80cb97ebcbbe,ez barbell seated curls,seated curls,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
bc01bebdea03afa5,ez barbell seated triceps extension,seated triceps extension,e-z curl bar,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
c55f62ab3a84d86b,ez barbell spider curl,spider curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
2b3356848ef75fa9,ez-bar biceps curl (with arm blaster),bar biceps curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
438eca39184e691f,ez-bar close-grip bench press,bar close grip bench press,e-z curl bar,compound,horizontal_push,strength,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,7,8,1.14,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
7f485c10e508a31d,ez-barbell standing wide grip biceps curl,standing wide grip biceps curl,e-z curl bar,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
25f8598f2067ef51,fast band straight leg deadlift,fast straight leg deadlift,band,compound,hip_hinge,strength,beginner,2,lower_back,hamstrings|glutes,disc_herniation|lower_back_injury|sciatica,9,9,1,9,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
cab4c76efeb9a60e,fast style resistance band seated hip abduction,fast style resistance seated hip abduction,band,isolation,other,strength,beginner,2,abductors,glutes|hamstrings,,1,5,5,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
2156381db4e4aad0,fierce style forward lunge (male),fierce style forward lunge,body only,compound,lunge,strength,intermediate,3,glutes,quadriceps|hamstrings|calves,ankle_injury|hip_impingement|knee_injury,7,7,1,5,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
5b8e77f43b859496,fierce weighted straight bar dip,fierce weighted straight bar dip,other,compound,horizontal_push,strength,intermediate,3,chest,triceps|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
38d895479494541e,firm style hanging oblique knee raise,firm style hanging oblique knee raise,body only,isolation,other,strength,intermediate,3,abdominals,abdominals,,2,5,2.5,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
32dc474a9cdd50e0,flexible assisted prone hamstring,flexible assisted prone hamstring,machine,compound,other,strength,beginner,2,hamstrings,glutes|lower_back,,2,5,2.5,0,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
073abf46d0bd424a,flexible cable triceps pushdown (v-bar),flexible triceps pushdown,cable,isolation,elbow_extension,strength,intermediate,3,triceps,forearms,elbow_tendinitis|tennis_elbow|tricep_tendinitis,1,7,7,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
3d09aff09b29ae93,flexion leg sit up (bent knee),flexion leg sit up,body only,compound,other,strength,intermediate,3,abdominals,quadriceps,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
3d09aff09b29ae93,flexion leg sit up (straight arm),flexion leg sit up,body only,compound,other,strength,intermediate,3,abdominals,quadriceps,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
80b1a61c27bc0e7b,floor fly (with barbell),floor fly,barbell,isolation,other,strength,intermediate,3,chest,triceps,,4,5,1.25,3,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
c087c890917e105a,fluid dumbbell step-up lunge,fluid step up lunge,dumbbell,compound,lunge,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,ankle_injury|hip_impingement|knee_injury,8,8,1,5,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
f0bc4afd1d83a3af,forward jump,forward jump,body only,compound,other,strength,intermediate,3,quadriceps,calves|hamstrings|glutes,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e46eb491caa0555f,forward lunge (male) with bench,forward lunge with bench,body only,compound,lunge,strength,intermediate,3,glutes,quadriceps|hamstrings|calves,ankle_injury|hip_impingement|knee_injury,7,7,1,5,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
dee6bac1876b5617,frog crunch,frog crunch,body only,compound,core_flexion,strength,intermediate,3,abdominals,quadriceps,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
4f97df5b2f20c132,front lever,front lever,body only,compound,other,strength,intermediate,3,abdominals,lats|shoulders|forearms,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
901cebe5d5dccc2d,front plank with twist,front plank with twist,body only,compound,core_flexion,strength,intermediate,3,abdominals,abdominals|shoulders,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2b591f0a18b2c0b9,full maltese,full maltese,body only,compound,other,strength,intermediate,3,abdominals,shoulders|chest,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
33edc815303af28a,full planche,full planche,body only,compound,other,strength,advanced,5,abdominals,shoulders|chest|triceps,,4,5,1.25,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
7f20bff47e70e760,full planche push-up,full planche push up,body only,compound,horizontal_push,strength,advanced,5,chest,shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
de60c4c254fec253,gentle prone twist on stability ball,gentle prone twist on stability ball,stability ball,compound,other,strength,intermediate,3,abdominals,abdominals|lower_back,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
43479054baa709b7,gentle style cable pulldown (pro lat bar),gentle style pulldown,cable,compound,vertical_pull,strength,beginner,2,lats,biceps|forearms,rotator_cuff_tear|shoulder_impingement,4,8,2,0,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
db29d95a4a782da2,gentle style dumbbell one leg fly on exercise ball,gentle style one leg fly on exercise ball,dumbbell,isolation,other,strength,intermediate,3,chest,shoulders|triceps,,3,5,1.67,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
d7545461b585fad2,gironda sternum chin,gironda sternum chin,body only,compound,other,strength,intermediate,3,lats,biceps|middle_back,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
0ab79310abbb667f,glute bridge march,glute bridge march,body only,compound,hip_hinge,strength,intermediate,3,glutes,hamstrings|quadriceps,disc_herniation|lower_back_injury|sciatica,9,9,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2d579e17585f45c8,glute bridge two legs on bench (male),glute bridge two legs on bench,body only,compound,hip_hinge,strength,intermediate,3,glutes,hamstrings,disc_herniation|lower_back_injury|sciatica,9,9,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e7d56279e0582c96,glute-ham raise,glute ham raise,body only,isolation,other,strength,intermediate,3,hamstrings,glutes|lower_back,hamstring_strain|knee_injury,2,5,2.5,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
e3c703f594997555,gorilla chin,gorilla chin,body only,compound,other,strength,intermediate,3,abdominals,forearms|biceps,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
4a65f6f91eb0b0e7,groin crunch,groin crunch,body only,compound,core_flexion,strength,intermediate,3,abdominals,quadriceps,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
912fabb84c2af7f3,half sit-up (male),half sit up,body only,compound,core_flexion,strength,intermediate,3,abdominals,quadriceps,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
fc6149dcfd939873,hamstring stretch,hamstring stretch,body only,compound,other,strength,intermediate,3,hamstrings,glutes,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
208eb9fb18adae76,hands bike,hands bike,other,compound,other,strength,intermediate,3,chest,triceps|shoulders,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
cee6188dfb440fb8,hands reversed clasped circular toe touch (male),hands reversed clasped circular toe touch,body only,compound,core_flexion,strength,intermediate,3,glutes,hamstrings|quadriceps|calves,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2b33a42bb4331554,handstand,handstand,body only,compound,other,strength,advanced,5,triceps,shoulders,,4,5,1.25,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
6ac6f70a1c6845b0,handstand push-up,handstand push up,body only,compound,horizontal_push,strength,advanced,5,triceps,shoulders|chest,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,60,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
fbb975362d5f89c1,hanging leg hip raise,hanging leg hip raise,body only,isolation,other,strength,intermediate,3,abdominals,quadriceps|lower_back,,2,5,2.5,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
c278aa5a07d03be3,hanging pike weak,hanging pike weak,body only,compound,other,strength,intermediate,3,abdominals,quadriceps|shoulders,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
449f7dc7657f3acb,hanging pike with intense,hanging pike with intense,body only,compound,other,strength,intermediate,3,abdominals,quadriceps|shoulders,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
28f9b657da88436d,hanging straight leg hip raise,hanging straight leg hip raise,body only,isolation,other,strength,intermediate,3,abdominals,quadriceps,,2,5,2.5,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
4f691af82c33b303,hanging straight leg raise,hanging straight leg raise,body only,isolation,core_flexion,strength,intermediate,3,abdominals,quadriceps,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
8276fb711172e999,hanging straight leg raise with elevated,hanging straight leg raise with elevated,body only,isolation,core_flexion,strength,intermediate,3,abdominals,quadriceps,diastasis_recti|disc_herniation|lower_back_injury,1,5,5,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
c6be21ed735edbb7,hanging straight twisting leg hip raise,hanging straight twisting leg hip raise,body only,isolation,other,strength,intermediate,3,abdominals,abdominals|quadriceps,,2,5,2.5,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
b357a42da82cc185,hanging straight twisting leg hip raise with compound,hanging straight twisting leg hip raise with compound,body only,isolation,other,strength,intermediate,3,abdominals,abdominals|quadriceps,,2,5,2.5,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
519e56750b5a4b53,high style scapula push-up,high style scapula push up,body only,compound,horizontal_push,strength,intermediate,3,abdominals,triceps|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
42c75c764350e053,hold style dumbbell alternating seated bicep curl on exercise ball,hold style alternating seated bicep curl on exercise ball,dumbbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,2,6,3,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
9f30361ad11ba165,horizontal dumbbell standing alternate overhead press,horizontal standing alternate overhead press,dumbbell,compound,vertical_push,strength,intermediate,3,shoulders,triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,7,8,1.14,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
96bfed6bd21eb9bb,hug keens to chest,hug keens to chest,body only,compound,other,strength,intermediate,3,glutes,hamstrings|quadriceps,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
97e135a226688f9a,hyght dumbbell fly,hyght fly,dumbbell,isolation,other,strength,intermediate,3,chest,shoulders,,3,5,1.67,2,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
6cbb20ab3e452c51,hyperextension,hyperextension,body only,compound,hip_hinge,strength,intermediate,3,lower_back,glutes|hamstrings,disc_herniation|lower_back_injury|sciatica,9,9,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
6cbb20ab3e452c51,hyperextension (on bench),hyperextension,body only,compound,hip_hinge,strength,intermediate,3,lower_back,glutes|hamstrings,disc_herniation|lower_back_injury|sciatica,9,9,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
78e1c2f028b7fa58,impossible dips,impossible dips,body only,compound,horizontal_push,strength,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
caf80a7ae9f54724,improved sphinx,improved sphinx,body only,compound,other,strength,intermediate,3,lower_back,glutes|hamstrings,,4,5,1.25,2,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
